n.uniprot,n.name,n.description,n.match_community,n.normal_community,n.primary_community,n.match_degree,n.normal_degree,n.primary_degree,n.pagerank_match,n.pagerank_normal,n.pagerank_primary
Q5HYK7,SH3D19,SH3 domain containing 19 [Source:HGNC Symbol;Acc:HGNC:30418],null,1,null,0,2,0,0.15000000000000002,0.3188524999999999,0.15000000000000002
P12956,XRCC6,X-ray repair cross complementing 6 [Source:HGNC Symbol;Acc:HGNC:4055],null,0,null,0,1,0,0.15000000000000002,0.28221750000000007,0.15000000000000002
Q6F5E7,TXNRD3,thioredoxin reductase 3 [Source:HGNC Symbol;Acc:HGNC:20667],null,1,null,0,6,0,0.15000000000000002,0.3707790000000001,0.15000000000000002
O60307,MAST3,microtubule associated serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:19036],null,4,null,0,1,0,0.15000000000000002,0.15294950000000007,0.15000000000000002
Q9BXF3,CECR2,CECR2 histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840],null,2,null,0,1,0,0.15000000000000002,0.2393605,0.15000000000000002
Q86V87,FAM160B2,family with sequence similarity 160 member B2 [Source:HGNC Symbol;Acc:HGNC:16492],null,2,null,0,3,0,0.15000000000000002,0.5700189999999999,0.15000000000000002
Q96C01,FAM136A,family with sequence similarity 136 member A [Source:HGNC Symbol;Acc:HGNC:25911],null,0,null,0,2,0,0.15000000000000002,0.4815425,0.15000000000000002
Q9NUV7,SPTLC3,serine palmitoyltransferase long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253],null,17,null,0,2,0,0.15000000000000002,0.475363,0.15000000000000002
O95563,MPC2,mitochondrial pyruvate carrier 2 [Source:HGNC Symbol;Acc:HGNC:24515],null,0,null,0,4,0,0.15000000000000002,0.250793,0.15000000000000002
Q9UKN1,MUC12,"mucin 12, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7510]",null,1,null,0,2,0,0.15000000000000002,0.215841,0.15000000000000002
Q8IWX5,SGPP2,sphingosine-1-phosphate phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:19953],null,0,null,0,1,0,0.15000000000000002,0.16435650000000004,0.15000000000000002
P06730,EIF4E,eukaryotic translation initiation factor 4E [Source:HGNC Symbol;Acc:HGNC:3287],null,5,null,0,2,0,0.15000000000000002,0.3848295,0.15000000000000002
O60749,SNX2,sorting nexin 2 [Source:HGNC Symbol;Acc:HGNC:11173],null,1,null,0,2,0,0.15000000000000002,0.5809075000000001,0.15000000000000002
O15527,OGG1,8-oxoguanine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:8125],null,137,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q68EM7,ARHGAP17,Rho GTPase activating protein 17 [Source:HGNC Symbol;Acc:HGNC:18239],null,2,null,0,1,0,0.15000000000000002,0.230274,0.15000000000000002
Q15269,PWP2,PWP2 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711],null,138,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q13451,FKBP5,FKBP prolyl isomerase 5 [Source:HGNC Symbol;Acc:HGNC:3721],null,19,null,0,1,0,0.15000000000000002,0.36599349999999997,0.15000000000000002
A0A075B6J6,IGLV3-22,immunoglobulin lambda variable 3-22 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:5906],null,4,null,0,3,0,0.15000000000000002,0.15625600000000006,0.15000000000000002
P42574,CASP3,caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504],null,4,null,0,7,0,0.15000000000000002,0.163736,0.15000000000000002
Q8N4T4,ARHGEF39,Rho guanine nucleotide exchange factor 39 [Source:HGNC Symbol;Acc:HGNC:25909],null,4,null,0,5,0,0.15000000000000002,0.17447149999999995,0.15000000000000002
Q9Y605,MRFAP1,Morf4 family associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24549],null,79,null,0,1,0,0.15000000000000002,0.7458754999999999,0.15000000000000002
Q9GZP1,NRSN2,neurensin 2 [Source:HGNC Symbol;Acc:HGNC:16229],null,0,null,0,1,0,0.15000000000000002,0.19074900000000003,0.15000000000000002
Q9Y4D7,PLXND1,plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107],null,3,null,0,6,0,0.15000000000000002,0.886185,0.15000000000000002
C9JCN9,HSBP1L1,heat shock factor binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:37243],null,0,null,0,1,0,0.15000000000000002,0.1906045000000001,0.15000000000000002
P00750,PLAT,"plasminogen activator, tissue type [Source:HGNC Symbol;Acc:HGNC:9051]",null,3,null,0,4,0,0.15000000000000002,0.6190385000000003,0.15000000000000002
Q9BRR6,ADPGK,ADP dependent glucokinase [Source:HGNC Symbol;Acc:HGNC:25250],null,3,null,0,1,0,0.15000000000000002,0.17916350000000003,0.15000000000000002
P0C7M6,IQCF3,IQ motif containing F3 [Source:HGNC Symbol;Acc:HGNC:31816],null,139,null,0,2,0,0.15000000000000002,1.4079830000000002,0.15000000000000002
Q3YEC7,RABL6,"RAB, member RAS oncogene family like 6 [Source:HGNC Symbol;Acc:HGNC:24703]",null,0,null,0,2,0,0.15000000000000002,0.1985095,0.15000000000000002
Q13685,AAMP,angio associated migratory cell protein [Source:HGNC Symbol;Acc:HGNC:18],null,128,null,0,1,0,0.15000000000000002,0.4907225,0.15000000000000002
Q8N131,TMEM123,transmembrane protein 123 [Source:HGNC Symbol;Acc:HGNC:30138],null,1,null,0,2,0,0.15000000000000002,0.19844149999999997,0.15000000000000002
Q8TAK5,GABPB2,GA binding protein transcription factor subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:28441],null,1,null,0,4,0,0.15000000000000002,0.37804650000000006,0.15000000000000002
Q8N9B8,RASGEF1A,RasGEF domain family member 1A [Source:HGNC Symbol;Acc:HGNC:24246],null,4,null,0,1,0,0.15000000000000002,0.1719725,0.15000000000000002
P61266,STX1B,syntaxin 1B [Source:HGNC Symbol;Acc:HGNC:18539],null,4,null,0,1,0,0.15000000000000002,0.15216749999999998,0.15000000000000002
P49321,NASP,nuclear autoantigenic sperm protein [Source:HGNC Symbol;Acc:HGNC:7644],null,140,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q06587,RING1,ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018],null,96,null,0,1,0,0.15000000000000002,0.7458754999999999,0.15000000000000002
Q9BWQ6,YIPF2,Yip1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:28476],null,0,null,0,1,0,0.15000000000000002,0.30428350000000004,0.15000000000000002
Q96A00,PPP1R14A,protein phosphatase 1 regulatory inhibitor subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871],null,3,null,0,1,0,0.15000000000000002,0.5430230000000001,0.15000000000000002
Q641Q3,METRNL,"meteorin like, glial cell differentiation regulator [Source:HGNC Symbol;Acc:HGNC:27584]",null,1,null,0,1,0,0.15000000000000002,0.18689850000000002,0.15000000000000002
P62837,UBE2D2,ubiquitin conjugating enzyme E2 D2 [Source:HGNC Symbol;Acc:HGNC:12475],null,0,null,0,1,0,0.15000000000000002,0.24695100000000003,0.15000000000000002
O14617,AP3D1,adaptor related protein complex 3 subunit delta 1 [Source:HGNC Symbol;Acc:HGNC:568],null,2,null,0,1,0,0.15000000000000002,0.35403399999999996,0.15000000000000002
Q96HY6,DDRGK1,DDRGK domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16110],null,0,null,0,2,0,0.15000000000000002,0.19822050000000002,0.15000000000000002
P63261,ACTG1,actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144],null,1,null,0,1,0,0.15000000000000002,0.23059700000000005,0.15000000000000002
Q9BR39,JPH2,junctophilin 2 [Source:HGNC Symbol;Acc:HGNC:14202],null,3,null,0,2,0,0.15000000000000002,0.5423430000000001,0.15000000000000002
Q4G0N4,NADK2,"NAD kinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26404]",null,1,null,0,1,0,0.15000000000000002,0.23959000000000003,0.15000000000000002
A8MQ27,NEURL1B,neuralized E3 ubiquitin protein ligase 1B [Source:HGNC Symbol;Acc:HGNC:35422],null,3,null,0,1,0,0.15000000000000002,0.28649300000000005,0.15000000000000002
Q9BTZ2,DHRS4,dehydrogenase/reductase 4 [Source:HGNC Symbol;Acc:HGNC:16985],null,0,null,0,1,0,0.15000000000000002,0.19473550000000006,0.15000000000000002
Q9Y3C6,PPIL1,peptidylprolyl isomerase like 1 [Source:HGNC Symbol;Acc:HGNC:9260],null,0,null,0,4,0,0.15000000000000002,0.6536080000000001,0.15000000000000002
P24723,PRKCH,protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403],null,3,null,0,1,0,0.15000000000000002,0.16764600000000002,0.15000000000000002
Q9NPA1,KCNMB3,potassium calcium-activated channel subfamily M regulatory beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:6287],null,2,null,0,2,0,0.15000000000000002,0.26057650000000004,0.15000000000000002
P17661,DES,desmin [Source:HGNC Symbol;Acc:HGNC:2770],null,3,null,0,2,0,0.15000000000000002,0.7194149999999998,0.15000000000000002
P78509,RELN,reelin [Source:HGNC Symbol;Acc:HGNC:9957],null,3,null,0,1,0,0.15000000000000002,0.5675625,0.15000000000000002
Q8TC44,POC1B,POC1 centriolar protein B [Source:HGNC Symbol;Acc:HGNC:30836],null,1,null,0,8,0,0.15000000000000002,0.4278735,0.15000000000000002
Q8N138,ORMDL3,ORMDL sphingolipid biosynthesis regulator 3 [Source:HGNC Symbol;Acc:HGNC:16038],null,141,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
P0CG48,UBC,ubiquitin C [Source:HGNC Symbol;Acc:HGNC:12468],null,8,null,0,1,0,0.15000000000000002,0.20567500000000005,0.15000000000000002
Q9HD23,MRS2,magnesium transporter MRS2 [Source:HGNC Symbol;Acc:HGNC:13785],null,1,null,0,3,0,0.15000000000000002,0.5787144999999998,0.15000000000000002
P16473,TSHR,thyroid stimulating hormone receptor [Source:HGNC Symbol;Acc:HGNC:12373],null,1,null,0,2,0,0.15000000000000002,0.2064145,0.15000000000000002
P29033,GJB2,gap junction protein beta 2 [Source:HGNC Symbol;Acc:HGNC:4284],null,142,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q8TBF4,ZCRB1,zinc finger CCHC-type and RNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:29620],null,143,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
P57103,SLC8A3,solute carrier family 8 member A3 [Source:HGNC Symbol;Acc:HGNC:11070],null,3,null,0,1,0,0.15000000000000002,0.19443800000000003,0.15000000000000002
Q5H9L2,TCEAL5,transcription elongation factor A like 5 [Source:HGNC Symbol;Acc:HGNC:22282],null,144,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q9HCS2,CYP4F12,cytochrome P450 family 4 subfamily F member 12 [Source:HGNC Symbol;Acc:HGNC:18857],null,2,null,0,1,0,0.15000000000000002,0.204553,0.15000000000000002
Q7Z713,ANKRD37,ankyrin repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:29593],null,8,null,0,1,0,0.15000000000000002,0.205998,0.15000000000000002
O95243,MBD4,"methyl-CpG binding domain 4, DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:6919]",null,1,null,0,1,0,0.15000000000000002,0.23882500000000007,0.15000000000000002
Q9BUL5,PHF23,PHD finger protein 23 [Source:HGNC Symbol;Acc:HGNC:28428],null,8,null,0,1,0,0.15000000000000002,0.363452,0.15000000000000002
P05111,INHA,inhibin subunit alpha [Source:HGNC Symbol;Acc:HGNC:6065],null,2,null,0,1,0,0.15000000000000002,0.20774050000000005,0.15000000000000002
P61201,COPS2,COP9 signalosome subunit 2 [Source:HGNC Symbol;Acc:HGNC:30747],null,1,null,0,2,0,0.15000000000000002,0.327939,0.15000000000000002
A4D0Y5,C7orf77,chromosome 7 open reading frame 77 [Source:HGNC Symbol;Acc:HGNC:51256],null,4,null,0,1,0,0.15000000000000002,0.1526265,0.15000000000000002
Q9HB20,PLEKHA3,pleckstrin homology domain containing A3 [Source:HGNC Symbol;Acc:HGNC:14338],null,1,null,0,6,0,0.15000000000000002,0.5712260000000001,0.15000000000000002
Q8NDL9,AGBL5,ATP/GTP binding protein like 5 [Source:HGNC Symbol;Acc:HGNC:26147],null,145,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
P59910,DNAJB13,DnaJ heat shock protein family (Hsp40) member B13 [Source:HGNC Symbol;Acc:HGNC:30718],null,8,null,0,1,0,0.15000000000000002,0.2064825,0.15000000000000002
O94776,MTA2,metastasis associated 1 family member 2 [Source:HGNC Symbol;Acc:HGNC:7411],null,1,null,0,3,0,0.15000000000000002,0.5547700000000001,0.15000000000000002
Q9NYW0,TAS2R10,taste 2 receptor member 10 [Source:HGNC Symbol;Acc:HGNC:14918],null,1,null,0,2,0,0.15000000000000002,0.6001769999999998,0.15000000000000002
Q9H8W4,PLEKHF2,pleckstrin homology and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20757],null,3,null,0,2,0,0.15000000000000002,0.2170395,0.15000000000000002
Q13435,SF3B2,splicing factor 3b subunit 2 [Source:HGNC Symbol;Acc:HGNC:10769],null,1,null,0,1,0,0.15000000000000002,0.39100899999999994,0.15000000000000002
Q56P03,EAPP,E2F associated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:19312],null,0,null,0,1,0,0.15000000000000002,0.368909,0.15000000000000002
Q9GZR2,REXO4,"REX4 homolog, 3'-5' exonuclease [Source:HGNC Symbol;Acc:HGNC:12820]",null,0,null,0,1,0,0.15000000000000002,0.34746350000000004,0.15000000000000002
Q96NY9,MUS81,MUS81 structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:29814],null,104,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q6ZU80,CEP128,centrosomal protein 128 [Source:HGNC Symbol;Acc:HGNC:20359],null,1,null,0,2,0,0.15000000000000002,0.22299799999999997,0.15000000000000002
O60739,EIF1B,eukaryotic translation initiation factor 1B [Source:HGNC Symbol;Acc:HGNC:30792],null,8,null,0,5,0,0.15000000000000002,1.0108545,0.15000000000000002
Q96A65,EXOC4,exocyst complex component 4 [Source:HGNC Symbol;Acc:HGNC:30389],null,1,null,0,1,0,0.15000000000000002,0.21266200000000005,0.15000000000000002
Q9BTX1,NDC1,NDC1 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:25525],null,1,null,0,1,0,0.15000000000000002,0.3140840000000001,0.15000000000000002
Q9ULE6,PALD1,phosphatase domain containing paladin 1 [Source:HGNC Symbol;Acc:HGNC:23530],null,3,null,0,2,0,0.15000000000000002,0.24664499999999998,0.15000000000000002
Q2NKX9,C2orf68,chromosome 2 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:34353],null,1,null,0,2,0,0.15000000000000002,0.2911000000000001,0.15000000000000002
Q9NPJ4,PNRC2,proline rich nuclear receptor coactivator 2 [Source:HGNC Symbol;Acc:HGNC:23158],null,1,null,0,1,0,0.15000000000000002,0.345109,0.15000000000000002
O76001,OR2J3,olfactory receptor family 2 subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:8261],null,146,null,0,2,0,0.15000000000000002,1.4079830000000002,0.15000000000000002
Q6UWF7,NXPE4,neurexophilin and PC-esterase domain family member 4 [Source:HGNC Symbol;Acc:HGNC:23117],null,4,null,0,4,0,0.15000000000000002,0.15828750000000003,0.15000000000000002
O95622,ADCY5,adenylate cyclase 5 [Source:HGNC Symbol;Acc:HGNC:236],null,3,null,0,2,0,0.15000000000000002,0.42868949999999995,0.15000000000000002
P19484,TFEB,transcription factor EB [Source:HGNC Symbol;Acc:HGNC:11753],null,0,null,0,2,0,0.15000000000000002,0.21046900000000002,0.15000000000000002
Q9NZ81,PRR13,proline rich 13 [Source:HGNC Symbol;Acc:HGNC:24528],null,0,null,0,3,0,0.15000000000000002,0.20686500000000002,0.15000000000000002
Q9Y5F9,PCDHGB6,"protocadherin gamma subfamily B, 6 [Source:HGNC Symbol;Acc:HGNC:8713]",null,0,null,0,3,0,0.15000000000000002,0.18241050000000003,0.15000000000000002
Q8NCQ7,PROCA1,protein interacting with cyclin A1 [Source:HGNC Symbol;Acc:HGNC:28600],null,2,null,0,1,0,0.15000000000000002,0.2857280000000001,0.15000000000000002
Q8N511,TMEM199,transmembrane protein 199 [Source:HGNC Symbol;Acc:HGNC:18085],null,0,null,0,1,0,0.15000000000000002,0.18341350000000006,0.15000000000000002
Q9NS73,MBIP,MAP3K12 binding inhibitory protein 1 [Source:HGNC Symbol;Acc:HGNC:20427],null,1,null,0,1,0,0.15000000000000002,0.27058950000000004,0.15000000000000002
O00750,PIK3C2B,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:HGNC Symbol;Acc:HGNC:8972],null,3,null,0,1,0,0.15000000000000002,0.45176700000000003,0.15000000000000002
Q6UXB0,FAM131A,family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308],null,8,null,0,1,0,0.15000000000000002,0.311534,0.15000000000000002
Q9BXY8,BEX2,brain expressed X-linked 2 [Source:HGNC Symbol;Acc:HGNC:30933],null,5,null,0,4,0,0.15000000000000002,0.8048909999999997,0.15000000000000002
Q9H496,TOR1AIP2,torsin 1A interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24055],null,1,null,0,1,0,0.15000000000000002,0.36081699999999994,0.15000000000000002
Q8TAM2,TTC8,tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087],null,1,null,0,1,0,0.15000000000000002,0.19185400000000005,0.15000000000000002
Q8NGZ4,OR2G3,olfactory receptor family 2 subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:15008],null,147,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q8TBB5,KLHDC4,kelch domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25272],null,2,null,0,3,0,0.15000000000000002,0.299362,0.15000000000000002
Q9NPJ3,ACOT13,acyl-CoA thioesterase 13 [Source:HGNC Symbol;Acc:HGNC:20999],null,0,null,0,1,0,0.15000000000000002,0.2127385,0.15000000000000002
Q496Y0,LONRF3,LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:21152],null,0,null,0,4,0,0.15000000000000002,0.31605599999999995,0.15000000000000002
P07108,DBI,"diazepam binding inhibitor, acyl-CoA binding protein [Source:HGNC Symbol;Acc:HGNC:2690]",null,0,null,0,1,0,0.15000000000000002,0.379058,0.15000000000000002
Q9NPA5,ZFP64,ZFP64 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:15940],null,1,null,0,4,0,0.15000000000000002,0.7638019999999999,0.15000000000000002
Q16623,STX1A,syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433],null,2,null,0,1,0,0.15000000000000002,0.18554700000000002,0.15000000000000002
Q8IUH4,ZDHHC13,zinc finger DHHC-type containing 13 [Source:HGNC Symbol;Acc:HGNC:18413],null,2,null,0,1,0,0.15000000000000002,0.17886600000000005,0.15000000000000002
Q9BSK1,ZNF577,zinc finger protein 577 [Source:HGNC Symbol;Acc:HGNC:28673],null,2,null,0,1,0,0.15000000000000002,0.1930185,0.15000000000000002
O95411,TIAF1,TGFB1-induced anti-apoptotic factor 1 [Source:HGNC Symbol;Acc:HGNC:11803],null,2,null,0,2,0,0.15000000000000002,0.238944,0.15000000000000002
P21453,S1PR1,sphingosine-1-phosphate receptor 1 [Source:HGNC Symbol;Acc:HGNC:3165],null,69,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q8WXE9,STON2,stonin 2 [Source:HGNC Symbol;Acc:HGNC:30652],null,148,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q5T7V8,GORAB,"golgin, RAB6 interacting [Source:HGNC Symbol;Acc:HGNC:25676]",null,1,null,0,1,0,0.15000000000000002,0.17796499999999998,0.15000000000000002
Q99501,GAS2L1,growth arrest specific 2 like 1 [Source:HGNC Symbol;Acc:HGNC:16955],null,1,null,0,1,0,0.15000000000000002,0.17683449999999998,0.15000000000000002
Q92730,RND1,Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314],null,8,null,0,4,0,0.15000000000000002,0.38501650000000015,0.15000000000000002
Q5VTY9,HHAT,hedgehog acyltransferase [Source:HGNC Symbol;Acc:HGNC:18270],null,1,null,0,1,0,0.15000000000000002,0.33116049999999997,0.15000000000000002
Q13515,BFSP2,beaded filament structural protein 2 [Source:HGNC Symbol;Acc:HGNC:1041],null,4,null,0,2,0,0.15000000000000002,0.15910349999999998,0.15000000000000002
P0DMV8,HSPA1A,heat shock protein family A (Hsp70) member 1A [Source:HGNC Symbol;Acc:HGNC:5232],null,149,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q9H4M9,EHD1,EH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3242],null,1,null,0,2,0,0.15000000000000002,0.23070750000000004,0.15000000000000002
Q7Z6V5,ADAT2,adenosine deaminase tRNA specific 2 [Source:HGNC Symbol;Acc:HGNC:21172],null,150,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q16563,SYPL1,synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507],null,5,null,0,2,0,0.15000000000000002,0.28305900000000006,0.15000000000000002
Q5VV52,ZNF691,zinc finger protein 691 [Source:HGNC Symbol;Acc:HGNC:28028],null,151,null,0,1,0,0.15000000000000002,0.7458754999999999,0.15000000000000002
Q9BTL4,IER2,immediate early response 2 [Source:HGNC Symbol;Acc:HGNC:28871],null,8,null,0,4,0,0.15000000000000002,0.9033380000000001,0.15000000000000002
Q92622,RUBCN,rubicon autophagy regulator [Source:HGNC Symbol;Acc:HGNC:28991],null,3,null,0,4,0,0.15000000000000002,0.25188100000000013,0.15000000000000002
Q16621,NFE2,"nuclear factor, erythroid 2 [Source:HGNC Symbol;Acc:HGNC:7780]",null,152,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q9BYN7,ZNF341,zinc finger protein 341 [Source:HGNC Symbol;Acc:HGNC:15992],null,1,null,0,1,0,0.15000000000000002,0.22905850000000003,0.15000000000000002
Q8N2I9,STK40,serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373],null,1,null,0,1,0,0.15000000000000002,0.4313160000000001,0.15000000000000002
P20061,TCN1,transcobalamin 1 [Source:HGNC Symbol;Acc:HGNC:11652],null,4,null,0,1,0,0.15000000000000002,0.15366349999999998,0.15000000000000002
P35637,FUS,FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010],null,2,null,0,1,0,0.15000000000000002,0.342219,0.15000000000000002
Q9NYT0,PLEK2,pleckstrin 2 [Source:HGNC Symbol;Acc:HGNC:19238],null,153,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q8N365,CIART,circadian associated repressor of transcription [Source:HGNC Symbol;Acc:HGNC:25200],null,154,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q9NRQ5,SMCO4,single-pass membrane protein with coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:24810],null,155,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q8NFW8,CMAS,cytidine monophosphate N-acetylneuraminic acid synthetase [Source:HGNC Symbol;Acc:HGNC:18290],null,5,null,0,2,0,0.15000000000000002,0.3525550000000001,0.15000000000000002
Q86UQ0,ZNF589,zinc finger protein 589 [Source:HGNC Symbol;Acc:HGNC:16747],null,1,null,0,1,0,0.15000000000000002,0.18877700000000006,0.15000000000000002
P67775,PPP2CA,protein phosphatase 2 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9299],null,8,null,0,1,0,0.15000000000000002,0.31579250000000003,0.15000000000000002
O43909,EXTL3,exostosin like glycosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:3518],null,1,null,0,2,0,0.15000000000000002,0.943628,0.15000000000000002
Q14526,HIC1,HIC ZBTB transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:4909],null,3,null,0,1,0,0.15000000000000002,0.30747100000000005,0.15000000000000002
Q8N4Y2,CRACR2B,calcium release activated channel regulator 2B [Source:HGNC Symbol;Acc:HGNC:28703],null,1,null,0,2,0,0.15000000000000002,0.18422100000000002,0.15000000000000002
O43292,GPAA1,glycosylphosphatidylinositol anchor attachment 1 [Source:HGNC Symbol;Acc:HGNC:4446],null,0,null,0,6,0,0.15000000000000002,0.5029794999999999,0.15000000000000002
Q9Y6A4,CFAP20,cilia and flagella associated protein 20 [Source:HGNC Symbol;Acc:HGNC:29523],null,2,null,0,1,0,0.15000000000000002,0.525122,0.15000000000000002
Q86TL0,ATG4D,autophagy related 4D cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:20789],null,156,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q9UBI1,COMMD3,COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332],null,0,null,0,4,0,0.15000000000000002,0.37940650000000004,0.15000000000000002
P02795,MT2A,metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406],null,14,null,0,2,0,0.15000000000000002,0.956752,0.15000000000000002
Q07444,KLRC3,killer cell lectin like receptor C3 [Source:HGNC Symbol;Acc:HGNC:6376],null,4,null,0,1,0,0.15000000000000002,0.1844505,0.15000000000000002
Q9NPJ6,MED4,mediator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:17903],null,111,null,0,2,0,0.15000000000000002,0.6179080000000001,0.15000000000000002
Q8TF50,ZNF526,zinc finger protein 526 [Source:HGNC Symbol;Acc:HGNC:29415],null,1,null,0,1,0,0.15000000000000002,0.3682290000000001,0.15000000000000002
Q16204,CCDC6,coiled-coil domain containing 6 [Source:HGNC Symbol;Acc:HGNC:18782],null,1,null,0,1,0,0.15000000000000002,0.20621900000000004,0.15000000000000002
Q9NZE8,MRPL35,mitochondrial ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:14489],null,5,null,0,1,0,0.15000000000000002,0.2698585000000001,0.15000000000000002
Q96BM1,ANKRD9,ankyrin repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20096],null,157,null,0,1,0,0.15000000000000002,0.7458754999999999,0.15000000000000002
O95278,EPM2A,"EPM2A glucan phosphatase, laforin [Source:HGNC Symbol;Acc:HGNC:3413]",null,1,null,0,1,0,0.15000000000000002,0.19775300000000007,0.15000000000000002
O15263.1,null,null,null,158,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
O43502,RAD51C,RAD51 paralog C [Source:HGNC Symbol;Acc:HGNC:9820],null,159,null,0,2,0,0.15000000000000002,1.4079830000000002,0.15000000000000002
Q5C9Z4,NOM1,nucleolar protein with MIF4G domain 1 [Source:HGNC Symbol;Acc:HGNC:13244],null,3,null,0,1,0,0.15000000000000002,0.18824150000000003,0.15000000000000002
Q7KYR7,BTN2A1,butyrophilin subfamily 2 member A1 [Source:HGNC Symbol;Acc:HGNC:1136],null,2,null,0,1,0,0.15000000000000002,0.20787650000000005,0.15000000000000002
Q96BW9,TAMM41,TAM41 mitochondrial translocator assembly and maintenance homolog [Source:HGNC Symbol;Acc:HGNC:25187],null,2,null,0,1,0,0.15000000000000002,0.18652450000000007,0.15000000000000002
Q8IUA0,WFDC8,WAP four-disulfide core domain 8 [Source:HGNC Symbol;Acc:HGNC:16163],null,160,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q9H993,ARMT1,acidic residue methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17872],null,1,null,0,1,0,0.15000000000000002,0.17895100000000005,0.15000000000000002
