n.uniprot,n.name,n.description,n.match_community,n.normal_community,n.primary_community,n.match_degree,n.normal_degree,n.primary_degree,n.pagerank_match,n.pagerank_normal,n.pagerank_primary
Q7Z7K0,CMC1,C-X9-C motif containing 1 [Source:HGNC Symbol;Acc:HGNC:28783],null,4,null,0,3,0,0.15000000000000002,0.18677950000000001,0.15000000000000002
Q15646,OASL,2'-5'-oligoadenylate synthetase like [Source:HGNC Symbol;Acc:HGNC:8090],25,7,28,5,12,2,0.46224750000000003,0.48447500000000004,0.3823559999999999
P00973,AC004551.1,2'-5'-oligoadenylate synthetase 1 [Source:NCBI gene;Acc:4938],25,7,28,3,2,2,0.4212945,0.22990000000000002,0.40329149999999997
Q7Z2W4,ZC3HAV1,"zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]",0,0,null,2,7,0,0.17115650000000004,0.28271900000000005,0.15000000000000002
Q9P031,CCDC59,coiled-coil domain containing 59 [Source:HGNC Symbol;Acc:HGNC:25005],null,4,null,0,19,0,0.15000000000000002,0.8197234999999999,0.15000000000000002
O00341,SLC1A7,solute carrier family 1 member 7 [Source:HGNC Symbol;Acc:HGNC:10945],13,5,9,3,22,4,0.2097295,0.310803,0.222522
Q99865,SPIN2A,spindlin family member 2A [Source:HGNC Symbol;Acc:HGNC:20694],null,7,null,0,2,0,0.15000000000000002,0.16735700000000003,0.15000000000000002
Q9Y5X5,NPFFR2,neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525],null,1,null,0,4,0,0.15000000000000002,0.37723900000000005,0.15000000000000002
A5D8V7,CCDC151,coiled-coil domain containing 151 [Source:HGNC Symbol;Acc:HGNC:28303],null,1,null,0,5,0,0.15000000000000002,0.383308,0.15000000000000002
Q6NT32,CES5A,carboxylesterase 5A [Source:HGNC Symbol;Acc:HGNC:26459],null,1,null,0,1,0,0.15000000000000002,0.20630400000000004,0.15000000000000002
Q6PF18,MORN3,MORN repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:29807],null,1,null,0,7,0,0.15000000000000002,0.5492194999999999,0.15000000000000002
P18283,GPX2,glutathione peroxidase 2 [Source:HGNC Symbol;Acc:HGNC:4554],6,3,null,30,8,0,0.9373465000000001,0.8381684999999998,0.15000000000000002
Q5SSG8,MUC21,"mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]",null,3,null,0,8,0,0.15000000000000002,0.6875485,0.15000000000000002
O43745,CHP2,calcineurin like EF-hand protein 2 [Source:HGNC Symbol;Acc:HGNC:24927],6,3,19,45,7,26,1.2967179999999998,0.7309324999999999,1.0529974999999998
Q7Z7D3,VTCN1,V-set domain containing T cell activation inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28873],6,3,19,10,4,12,0.5678854999999999,0.37400050000000007,0.8500005000000002
Q9Y2Z4,YARS2,tyrosyl-tRNA synthetase 2 [Source:HGNC Symbol;Acc:HGNC:24249],null,4,null,0,3,0,0.15000000000000002,0.18688150000000003,0.15000000000000002
O94986,CEP152,centrosomal protein 152 [Source:HGNC Symbol;Acc:HGNC:29298],14,7,null,7,1,0,0.431078,0.16082900000000003,0.15000000000000002
O75157,TSC22D2,TSC22 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:29095],190,3,null,1,2,0,0.9667224999999998,0.29133800000000004,0.15000000000000002
Q96AH0,NABP1,nucleic acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26232],null,3,null,0,3,0,0.15000000000000002,0.3186315,0.15000000000000002
Q9UM63,PLAGL1,PLAG1 like zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:9046],null,7,null,0,19,0,0.15000000000000002,0.32512549999999985,0.15000000000000002
Q9BX70,BTBD2,BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15504],null,3,null,0,35,0,0.15000000000000002,1.7494195,0.15000000000000002
Q969V3,NCLN,nicalin [Source:HGNC Symbol;Acc:HGNC:26923],null,3,null,0,17,0,0.15000000000000002,0.7457989999999999,0.15000000000000002
P07686,HEXB,hexosaminidase subunit beta [Source:HGNC Symbol;Acc:HGNC:4879],null,1,null,0,20,0,0.15000000000000002,0.3448965,0.15000000000000002
O75648,TRMU,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase [Source:HGNC Symbol;Acc:HGNC:25481],14,3,2,2,5,5,0.3007220000000001,0.6103260000000001,0.42605449999999995
Q9BXB4,OSBPL11,oxysterol binding protein like 11 [Source:HGNC Symbol;Acc:HGNC:16397],2,0,null,14,4,0,0.41373800000000005,0.21656350000000002,0.15000000000000002
Q3MIP1,ITPRIPL2,ITPRIP like 2 [Source:HGNC Symbol;Acc:HGNC:27257],0,2,0,1,23,1,0.188556,0.3059155,0.16519800000000004
Q9NVX2,NLE1,notchless homolog 1 [Source:HGNC Symbol;Acc:HGNC:19889],null,1,null,0,5,0,0.15000000000000002,0.5277569999999998,0.15000000000000002
Q9C0D9,SELENOI,selenoprotein I [Source:HGNC Symbol;Acc:HGNC:29361],0,1,0,16,2,1,0.4368495,0.1808635,0.1684875
Q00169,PITPNA,phosphatidylinositol transfer protein alpha [Source:HGNC Symbol;Acc:HGNC:9001],null,1,null,0,3,0,0.15000000000000002,0.2391905,0.15000000000000002
Q7L8L6,FASTKD5,FAST kinase domains 5 [Source:HGNC Symbol;Acc:HGNC:25790],null,2,null,0,13,0,0.15000000000000002,0.29416000000000003,0.15000000000000002
Q06210,GFPT1,glutamine--fructose-6-phosphate transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4241],null,1,null,0,11,0,0.15000000000000002,0.3442759999999999,0.15000000000000002
Q6NSJ5,LRRC8E,leucine rich repeat containing 8 VRAC subunit E [Source:HGNC Symbol;Acc:HGNC:26272],0,3,null,3,3,0,0.18672000000000005,0.40026550000000005,0.15000000000000002
Q6ZN19,ZNF841,zinc finger protein 841 [Source:HGNC Symbol;Acc:HGNC:27611],0,4,2,12,10,2,0.40443900000000005,0.34249099999999993,0.6065605000000001
Q96SQ5,ZNF587,zinc finger protein 587 [Source:HGNC Symbol;Acc:HGNC:30955],0,4,2,4,51,1,0.23897800000000002,1.0001105000000001,0.4072525
Q8NG04,SLC26A10,solute carrier family 26 member 10 [Source:HGNC Symbol;Acc:HGNC:14470],null,3,null,0,7,0,0.15000000000000002,0.5822419999999999,0.15000000000000002
Q96RP9,GFM1,G elongation factor mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:13780],null,2,0,0,2,3,0.15000000000000002,0.16388050000000004,0.2804410000000001
Q9NSE4,IARS2,"isoleucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29685]",0,4,0,5,20,1,0.22547150000000005,0.30209049999999993,0.21727749999999998
Q9Y5A7,NUB1,negative regulator of ubiquitin like proteins 1 [Source:HGNC Symbol;Acc:HGNC:17623],null,2,null,0,7,0,0.15000000000000002,0.24574400000000007,0.15000000000000002
Q8TDS5,OXER1,oxoeicosanoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:24884],6,3,9,6,5,13,0.34268649999999995,0.8042875000000002,0.4133044999999999
C9JVW0,INAFM1,InaF motif containing 1 [Source:HGNC Symbol;Acc:HGNC:27406],0,3,0,1,1,7,0.22005700000000009,0.27553649999999996,0.3743575
Q7Z4V5,HDGFL2,HDGF like 2 [Source:HGNC Symbol;Acc:HGNC:14680],null,3,null,0,13,0,0.15000000000000002,1.3984205,0.15000000000000002
Q4KMP7,TBC1D10B,TBC1 domain family member 10B [Source:HGNC Symbol;Acc:HGNC:24510],null,3,null,0,2,0,0.15000000000000002,0.351144,0.15000000000000002
Q9H5H4,ZNF768,zinc finger protein 768 [Source:HGNC Symbol;Acc:HGNC:26273],null,3,null,0,8,0,0.15000000000000002,0.8458355,0.15000000000000002
Q00613,HSF1,heat shock transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5224],1,3,2,2,6,1,0.7876869999999998,0.8554915000000003,0.439816
Q8NF64,ZMIZ2,zinc finger MIZ-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22229],null,3,null,0,1,0,0.15000000000000002,0.27553649999999996,0.15000000000000002
Q9BU89,DOHH,deoxyhypusine hydroxylase [Source:HGNC Symbol;Acc:HGNC:28662],1,3,2,6,14,7,0.6717044999999999,1.3349595,0.7535085
Q8NAF0,ZNF579,zinc finger protein 579 [Source:HGNC Symbol;Acc:HGNC:26646],1,3,2,2,5,10,0.28222600000000003,0.7024745000000001,0.9858559999999998
Q9Y383,LUC7L2,"LUC7 like 2, pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:21608]",178,3,null,1,16,0,0.9667224999999998,0.8310370000000004,0.15000000000000002
Q07955,SRSF1,serine and arginine rich splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:10780],null,3,null,0,1,0,0.15000000000000002,0.228387,0.15000000000000002
Q14103,HNRNPD,heterogeneous nuclear ribonucleoprotein D [Source:HGNC Symbol;Acc:HGNC:5036],null,3,null,0,6,0,0.15000000000000002,0.6492899999999999,0.15000000000000002
Q7Z6B7,SRGAP1,SLIT-ROBO Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17382],null,2,null,0,11,0,0.15000000000000002,0.30652749999999995,0.15000000000000002
Q9C0H2,TTYH3,tweety family member 3 [Source:HGNC Symbol;Acc:HGNC:22222],null,9,null,0,22,0,0.15000000000000002,0.84445,0.15000000000000002
P55957,BID,BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050],1,0,null,2,11,0,0.29804449999999993,0.5854805000000002,0.15000000000000002
Q9NZD2,GLTP,glycolipid transfer protein [Source:HGNC Symbol;Acc:HGNC:24867],null,3,null,0,4,0,0.15000000000000002,0.3918930000000001,0.15000000000000002
Q6DD88,ATL3,atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526],null,5,null,0,12,0,0.15000000000000002,0.46373500000000006,0.15000000000000002
Q9GZT9,EGLN1,egl-9 family hypoxia inducible factor 1 [Source:HGNC Symbol;Acc:HGNC:1232],null,4,null,0,4,0,0.15000000000000002,0.21757500000000002,0.15000000000000002
P50148,GNAQ,G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390],null,5,null,0,4,0,0.15000000000000002,0.43776750000000003,0.15000000000000002
Q9NX62,IMPAD1,inositol monophosphatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26019],null,4,null,0,15,0,0.15000000000000002,0.3448625,0.15000000000000002
Q6UWH4,GASK1B,golgi associated kinase 1B [Source:HGNC Symbol;Acc:HGNC:25312],null,4,null,0,1,0,0.15000000000000002,0.15768400000000007,0.15000000000000002
Q6PCB6,ABHD17C,abhydrolase domain containing 17C [Source:HGNC Symbol;Acc:HGNC:26925],null,1,null,0,5,0,0.15000000000000002,0.2875300000000001,0.15000000000000002
Q7L5A8,FA2H,fatty acid 2-hydroxylase [Source:HGNC Symbol;Acc:HGNC:21197],null,3,null,0,8,0,0.15000000000000002,0.490799,0.15000000000000002
Q99418,CYTH2,cytohesin 2 [Source:HGNC Symbol;Acc:HGNC:9502],null,3,null,0,6,0,0.15000000000000002,0.503226,0.15000000000000002
Q9BXS9,SLC26A6,solute carrier family 26 member 6 [Source:HGNC Symbol;Acc:HGNC:14472],null,3,null,0,8,0,0.15000000000000002,0.4136529999999998,0.15000000000000002
Q9BST9,RTKN,rhotekin [Source:HGNC Symbol;Acc:HGNC:10466],null,3,null,0,3,0,0.15000000000000002,0.2642655000000001,0.15000000000000002
O77932,DXO,decapping exoribonuclease [Source:HGNC Symbol;Acc:HGNC:2992],null,3,null,0,5,0,0.15000000000000002,0.49044200000000004,0.15000000000000002
Q9HA92,RSAD1,radical S-adenosyl methionine domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25634],null,1,null,0,5,0,0.15000000000000002,0.27869849999999996,0.15000000000000002
P24855,DNASE1,deoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:2956],14,3,null,7,5,0,0.516571,0.3503195000000001,0.15000000000000002
O94817,ATG12,autophagy related 12 [Source:HGNC Symbol;Acc:HGNC:588],null,3,null,0,1,0,0.15000000000000002,0.4197985000000001,0.15000000000000002
O94923,GLCE,glucuronic acid epimerase [Source:HGNC Symbol;Acc:HGNC:17855],null,3,0,0,6,1,0.15000000000000002,0.9138355,0.18251250000000002
Q9H6D7,HAUS4,HAUS augmin like complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:20163],null,7,null,0,23,0,0.15000000000000002,0.3198215000000001,0.15000000000000002
Q9Y4G2,PLEKHM1,pleckstrin homology and RUN domain containing M1 [Source:HGNC Symbol;Acc:HGNC:29017],null,6,null,0,9,0,0.15000000000000002,0.709283,0.15000000000000002
O00562,PITPNM1,phosphatidylinositol transfer protein membrane associated 1 [Source:HGNC Symbol;Acc:HGNC:9003],null,6,null,0,12,0,0.15000000000000002,0.947419,0.15000000000000002
Q9ULQ1,TPCN1,two pore segment channel 1 [Source:HGNC Symbol;Acc:HGNC:18182],null,0,null,0,18,0,0.15000000000000002,0.6939575000000002,0.15000000000000002
P11441,UBL4A,ubiquitin like 4A [Source:HGNC Symbol;Acc:HGNC:12505],null,1,null,0,15,0,0.15000000000000002,0.3693935000000001,0.15000000000000002
P35609,ACTN2,actinin alpha 2 [Source:HGNC Symbol;Acc:HGNC:164],null,5,null,0,6,0,0.15000000000000002,0.3402810000000001,0.15000000000000002
O95886,DLGAP3,DLG associated protein 3 [Source:HGNC Symbol;Acc:HGNC:30368],null,1,null,0,12,0,0.15000000000000002,0.396806,0.15000000000000002
Q07817,BCL2L1,BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992],null,1,null,0,13,0,0.15000000000000002,0.3828405000000001,0.15000000000000002
O14543,SOCS3,suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391],58,3,86,28,24,14,2.6967445,2.3976379999999997,2.697263000000001
O95992,CH25H,cholesterol 25-hydroxylase [Source:HGNC Symbol;Acc:HGNC:1907],58,3,null,1,3,0,0.31628550000000005,0.36835650000000003,0.15000000000000002
Q05215,EGR4,early growth response 4 [Source:HGNC Symbol;Acc:HGNC:3241],null,3,null,0,3,0,0.15000000000000002,0.40795800000000004,0.15000000000000002
O75173,ADAMTS4,ADAM metallopeptidase with thrombospondin type 1 motif 4 [Source:HGNC Symbol;Acc:HGNC:220],58,3,86,6,8,6,1.4186420000000002,0.6508115000000001,1.3286354999999999
O75293,GADD45B,growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096],58,3,86,8,3,2,0.8748290000000001,0.4004185000000001,0.46461900000000006
Q12988,HSPB3,heat shock protein family B (small) member 3 [Source:HGNC Symbol;Acc:HGNC:5248],null,5,null,0,24,0,0.15000000000000002,0.6775015000000002,0.15000000000000002
O14960,LECT2,leukocyte cell derived chemotaxin 2 [Source:HGNC Symbol;Acc:HGNC:6550],null,5,null,0,5,0,0.15000000000000002,0.20628700000000008,0.15000000000000002
Q53FV1,ORMDL2,ORMDL sphingolipid biosynthesis regulator 2 [Source:HGNC Symbol;Acc:HGNC:16037],73,0,null,3,19,0,1.0458744999999998,0.5756204999999999,0.15000000000000002
Q8TC41,RNF217,ring finger protein 217 [Source:HGNC Symbol;Acc:HGNC:21487],null,0,null,0,8,0,0.15000000000000002,0.35727249999999994,0.15000000000000002
Q14739,LBR,lamin B receptor [Source:HGNC Symbol;Acc:HGNC:6518],2,0,null,5,5,0,0.5518715000000002,0.4068359999999999,0.15000000000000002
Q9BSF0,C2orf88,chromosome 2 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:28191],13,5,9,39,15,39,0.7600024999999999,0.43730849999999993,0.7433254999999999
Q9H3W5,LRRN3,leucine rich repeat neuronal 3 [Source:HGNC Symbol;Acc:HGNC:17200],13,5,null,5,8,0,0.23280700000000004,0.29356499999999996,0.15000000000000002
Q8N7E2,CBLL2,Cbl proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:26371],null,41,null,0,1,0,0.15000000000000002,0.6722654999999997,0.15000000000000002
O14603,PRY,PTPN13 like Y-linked [Source:HGNC Symbol;Acc:HGNC:14024],null,41,null,0,1,0,0.15000000000000002,0.6722654999999997,0.15000000000000002
Q8NA75,DCAF4L2,DDB1 and CUL4 associated factor 4 like 2 [Source:HGNC Symbol;Acc:HGNC:26657],null,41,null,0,1,0,0.15000000000000002,0.6722654999999997,0.15000000000000002
Q9BQ24,ZFYVE21,zinc finger FYVE-type containing 21 [Source:HGNC Symbol;Acc:HGNC:20760],null,1,null,0,3,0,0.15000000000000002,0.39219900000000013,0.15000000000000002
Q9ULU4,ZMYND8,zinc finger MYND-type containing 8 [Source:HGNC Symbol;Acc:HGNC:9397],null,1,null,0,3,0,0.15000000000000002,0.2908789999999999,0.15000000000000002
Q13526,PIN1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1 [Source:HGNC Symbol;Acc:HGNC:8988]",96,1,null,2,21,0,1.4079830000000002,0.5445190000000002,0.15000000000000002
Q9NYQ8,FAT2,FAT atypical cadherin 2 [Source:HGNC Symbol;Acc:HGNC:3596],6,6,19,48,6,20,1.4610739999999998,0.6380869999999998,0.7895060000000002
Q9Y5Y6,ST14,suppression of tumorigenicity 14 [Source:HGNC Symbol;Acc:HGNC:11344],null,1,null,0,5,0,0.15000000000000002,0.3244965,0.15000000000000002
Q96CH1,GPR146,G protein-coupled receptor 146 [Source:HGNC Symbol;Acc:HGNC:21718],null,0,null,0,5,0,0.15000000000000002,0.287037,0.15000000000000002
Q9GZN7,ROGDI,rogdi atypical leucine zipper [Source:HGNC Symbol;Acc:HGNC:29478],null,3,null,0,1,0,0.15000000000000002,0.21921550000000004,0.15000000000000002
Q9Y2B5,VPS9D1,VPS9 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13526],169,3,2,1,9,2,0.9667224999999998,0.529933,0.6616150000000003
P52797,EFNA3,ephrin A3 [Source:HGNC Symbol;Acc:HGNC:3223],null,0,null,0,4,0,0.15000000000000002,0.211506,0.15000000000000002
A6NJB7,PRR19,proline rich 19 [Source:HGNC Symbol;Acc:HGNC:33728],null,0,null,0,6,0,0.15000000000000002,0.24830250000000004,0.15000000000000002
P52798,EFNA4,ephrin A4 [Source:HGNC Symbol;Acc:HGNC:3224],null,0,null,0,44,0,0.15000000000000002,0.822639,0.15000000000000002
Q8NDF8,TENT4B,terminal nucleotidyltransferase 4B [Source:HGNC Symbol;Acc:HGNC:30758],null,2,null,0,2,0,0.15000000000000002,0.16558049999999994,0.15000000000000002
Q12889,OVGP1,oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524],null,1,null,0,18,0,0.15000000000000002,0.3271485,0.15000000000000002
O95848,NUDT14,nudix hydrolase 14 [Source:HGNC Symbol;Acc:HGNC:20141],null,1,null,0,10,0,0.15000000000000002,0.26340699999999995,0.15000000000000002
Q5XUX1,FBXW9,F-box and WD repeat domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28136],null,1,null,0,43,0,0.15000000000000002,0.6373730000000001,0.15000000000000002
Q9NPF2,CHST11,carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422],6,1,20,22,7,49,0.6557755000000001,0.6720785000000001,1.1240405
Q8IVL1,NAV2,neuron navigator 2 [Source:HGNC Symbol;Acc:HGNC:15997],13,0,9,59,20,55,1.2691949999999996,0.3908815000000001,1.5118700000000005
Q9HD23,MRS2,magnesium transporter MRS2 [Source:HGNC Symbol;Acc:HGNC:13785],null,4,null,0,16,0,0.15000000000000002,0.2842575000000001,0.15000000000000002
Q99965,ADAM2,ADAM metallopeptidase domain 2 [Source:HGNC Symbol;Acc:HGNC:198],null,1,null,0,1,0,0.15000000000000002,0.27550250000000004,0.15000000000000002
Q8IXN7,RIMKLA,ribosomal modification protein rimK like family member A [Source:HGNC Symbol;Acc:HGNC:28725],null,1,null,0,1,0,0.15000000000000002,0.27550250000000004,0.15000000000000002
Q8N264,ARHGAP24,Rho GTPase activating protein 24 [Source:HGNC Symbol;Acc:HGNC:25361],null,42,null,0,1,0,0.15000000000000002,0.9667224999999998,0.15000000000000002
Q96MK3,FAM20A,FAM20A golgi associated secretory pathway pseudokinase [Source:HGNC Symbol;Acc:HGNC:23015],25,1,20,6,6,19,0.23422650000000006,0.37497800000000003,0.430228
Q8WVZ9,KBTBD7,kelch repeat and BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:25266],191,4,118,1,8,1,0.9667224999999998,0.2407885,0.9667224999999998
Q96ST8,CEP89,centrosomal protein 89 [Source:HGNC Symbol;Acc:HGNC:25907],null,1,null,0,13,0,0.15000000000000002,0.3093835,0.15000000000000002
Q04837,SSBP1,single stranded DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11317],1,0,null,4,9,0,0.6916455000000001,0.34355350000000007,0.15000000000000002
Q9H2S5,RNF39,ring finger protein 39 [Source:HGNC Symbol;Acc:HGNC:18064],null,3,null,0,3,0,0.15000000000000002,0.3372210000000001,0.15000000000000002
Q04206,RELA,"RELA proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9955]",null,3,null,0,4,0,0.15000000000000002,0.46297000000000005,0.15000000000000002
Q01196,RUNX1,runt related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471],25,3,null,1,4,0,0.17803300000000002,0.460437,0.15000000000000002
P49321,NASP,nuclear autoantigenic sperm protein [Source:HGNC Symbol;Acc:HGNC:7644],null,3,null,0,3,0,0.15000000000000002,0.40120049999999996,0.15000000000000002
Q14397,GCKR,glucokinase regulator [Source:HGNC Symbol;Acc:HGNC:4196],null,4,null,0,13,0,0.15000000000000002,0.47212450000000006,0.15000000000000002
O76061,STC2,stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374],null,5,null,0,12,0,0.15000000000000002,0.23591800000000004,0.15000000000000002
P49848,TAF6,TATA-box binding protein associated factor 6 [Source:HGNC Symbol;Acc:HGNC:11540],null,5,null,0,18,0,0.15000000000000002,0.2998125000000002,0.15000000000000002
O95398,RAPGEF3,Rap guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:16629],null,3,null,0,6,0,0.15000000000000002,0.9232874999999999,0.15000000000000002
P48539,PCP4,Purkinje cell protein 4 [Source:HGNC Symbol;Acc:HGNC:8742],13,5,9,7,5,30,0.2807385,0.4388299999999999,0.5700275000000001
P30084,ECHS1,"enoyl-CoA hydratase, short chain 1 [Source:HGNC Symbol;Acc:HGNC:3151]",null,5,null,0,21,0,0.15000000000000002,0.7617194999999999,0.15000000000000002
P61803,DAD1,defender against cell death 1 [Source:HGNC Symbol;Acc:HGNC:2664],97,5,null,3,9,0,1.0134725,0.6748409999999999,0.15000000000000002
Q14814,MEF2D,myocyte enhancer factor 2D [Source:HGNC Symbol;Acc:HGNC:6997],null,5,null,0,9,0,0.15000000000000002,0.3310415000000001,0.15000000000000002
Q9BYJ4,TRIM34,tripartite motif containing 34 [Source:HGNC Symbol;Acc:HGNC:10063],25,2,null,3,5,0,0.426726,0.19239799999999999,0.15000000000000002
Q9BXY4,RSPO3,R-spondin 3 [Source:HGNC Symbol;Acc:HGNC:20866],13,1,null,1,2,0,0.168054,0.549177,0.15000000000000002
O95279,KCNK5,potassium two pore domain channel subfamily K member 5 [Source:HGNC Symbol;Acc:HGNC:6280],null,7,null,0,2,0,0.15000000000000002,0.20094900000000004,0.15000000000000002
P51688,SGSH,N-sulfoglucosamine sulfohydrolase [Source:HGNC Symbol;Acc:HGNC:10818],null,1,null,0,27,0,0.15000000000000002,0.6763285000000001,0.15000000000000002
P53602,MVD,mevalonate diphosphate decarboxylase [Source:HGNC Symbol;Acc:HGNC:7529],null,3,null,0,16,0,0.15000000000000002,0.510179,0.15000000000000002
Q99447,PCYT2,"phosphate cytidylyltransferase 2, ethanolamine [Source:HGNC Symbol;Acc:HGNC:8756]",null,0,null,0,20,0,0.15000000000000002,0.46627650000000004,0.15000000000000002
Q6NUN0,ACSM5,acyl-CoA synthetase medium chain family member 5 [Source:HGNC Symbol;Acc:HGNC:26060],null,1,null,0,6,0,0.15000000000000002,0.3607234999999999,0.15000000000000002
Q8IVN8,SBSPON,somatomedin B and thrombospondin type 1 domain containing [Source:HGNC Symbol;Acc:HGNC:30362],13,1,null,2,19,0,0.45889,0.6672165000000001,0.15000000000000002
P50222,MEOX2,mesenchyme homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7014],null,5,null,0,3,0,0.15000000000000002,0.28989300000000007,0.15000000000000002
B7ZBB8,PPP1R3G,protein phosphatase 1 regulatory subunit 3G [Source:HGNC Symbol;Acc:HGNC:14945],null,5,null,0,15,0,0.15000000000000002,0.2682860000000001,0.15000000000000002
O75897,SULT1C4,sulfotransferase family 1C member 4 [Source:HGNC Symbol;Acc:HGNC:11457],null,5,null,0,7,0,0.15000000000000002,0.2271545,0.15000000000000002
Q6ZNE9,RUFY4,RUN and FYVE domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24804],null,3,null,0,10,0,0.15000000000000002,0.8402084999999999,0.15000000000000002
Q8ND23,CARMIL3,capping protein regulator and myosin 1 linker 3 [Source:HGNC Symbol;Acc:HGNC:20272],null,3,null,0,3,0,0.15000000000000002,0.3605535000000001,0.15000000000000002
Q9UJS0,SLC25A13,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983],null,3,null,0,6,0,0.15000000000000002,0.693558,0.15000000000000002
Q9NR81,ARHGEF3,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683],2,4,null,1,18,0,0.3950465,0.284538,0.15000000000000002
P48066,SLC6A11,solute carrier family 6 member 11 [Source:HGNC Symbol;Acc:HGNC:11044],null,1,null,0,26,0,0.15000000000000002,0.4437515,0.15000000000000002
P18440,NAT1,N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7645],null,1,null,0,1,0,0.15000000000000002,0.16070150000000008,0.15000000000000002
Q9BR11,ZSWIM1,zinc finger SWIM-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16155],null,1,null,0,10,0,0.15000000000000002,0.493383,0.15000000000000002
Q8TCP9,FAM200A,family with sequence similarity 200 member A [Source:HGNC Symbol;Acc:HGNC:25401],null,1,null,0,14,0,0.15000000000000002,0.476859,0.15000000000000002
Q13469,NFATC2,nuclear factor of activated T cells 2 [Source:HGNC Symbol;Acc:HGNC:7776],25,5,null,3,2,0,0.19983550000000005,0.18418700000000005,0.15000000000000002
Q9BWQ6,YIPF2,Yip1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:28476],null,1,null,0,10,0,0.15000000000000002,0.4475340000000001,0.15000000000000002
Q12756,KIF1A,kinesin family member 1A [Source:HGNC Symbol;Acc:HGNC:888],null,1,null,0,24,0,0.15000000000000002,0.4240740000000002,0.15000000000000002
Q93050,ATP6V0A1,ATPase H+ transporting V0 subunit a1 [Source:HGNC Symbol;Acc:HGNC:865],null,1,null,0,16,0,0.15000000000000002,0.39156149999999995,0.15000000000000002
Q9UM82,SPATA2,spermatogenesis associated 2 [Source:HGNC Symbol;Acc:HGNC:14681],null,1,null,0,8,0,0.15000000000000002,0.2563945,0.15000000000000002
Q6ZV29,PNPLA7,patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768],null,1,null,0,38,0,0.15000000000000002,0.7827315,0.15000000000000002
Q9UKV0,HDAC9,histone deacetylase 9 [Source:HGNC Symbol;Acc:HGNC:14065],null,5,null,0,8,0,0.15000000000000002,0.3121884999999999,0.15000000000000002
Q9BRJ6,C7orf50,chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:22421],null,0,null,0,4,0,0.15000000000000002,0.30543950000000014,0.15000000000000002
